COD_IBGE;COD_SIAFI;NOME_ENTE;NOME_SIMPLIFICADO;SIGLA_UF;NOME_UF;LAT;LNG;POP_EST_2020;CAPITAL;NOME_ANTIGO_OU_GRAFIA_DIFERENTE;ALT;REGIAO;COD_UE_TSE_2016;IDHM;IDHM_RENDA;IDHM_EDUCACAO;IDHM_LONGEVIDADE
4323804;5785;Xangri-lá;XANGRI LA;RS;Rio Grande do Sul;-2.980.537.819;-5.003.908.142;16775;0;NULL;64.537.930.000;S;88145;0,735;0,852;0,63;0,74
5000203;9003;Água Clara;AGUA CLARA;MS;Mato Grosso do Sul;-2.044.885.076;-5.287.511.755;15776;0;NULL;3.089.720.680.000;CO;90034;0,67;0,823;0,518;0,705
5000252;141;Alcinópolis;ALCINOPOLIS;MS;Mato Grosso do Sul;-1.832.503.398;-5.370.808.963;5417;0;NULL;4.309.299.270.000;CO;55018;0,711;0,858;0,572;0,733
5000609;9011;Amambai;AMAMBAI;MS;Mato Grosso do Sul;-2.310.058.224;-5.524.382.769;39826;0;NULL;4.813.404.130.000;CO;90115;0,673;0,818;0,546;0,683
5000708;9013;Anastácio;ANASTACIO;MS;Mato Grosso do Sul;-204.823.602;-558.045.706;25237;0;NULL;1.553.546.820.000;CO;90131;0,663;0,789;0,557;0,663
5000807;9015;Anaurilândia;ANAURILANDIA;MS;Mato Grosso do Sul;-2.218.265.027;-5.271.816.936;9076;0;NULL;3.126.036.460.000;CO;90158;0,67;0,826;0,538;0,676
5000856;9169;Angélica;ANGELICA;MS;Mato Grosso do Sul;-2.215.606.252;-5.376.973.048;10932;0;NULL;3.609.226.770.000;CO;91693;0,697;0,839;0,582;0,692
5000906;9017;Antônio João;ANTONIO JOAO;MS;Mato Grosso do Sul;-2.219.468.539;-5.594.808.151;9020;0;NULL;6.916.796.090.000;CO;90174;0,643;0,799;0,526;0,633
5001003;9019;Aparecida do Taboado;APARECIDA DO TABOADO;MS;Mato Grosso do Sul;-2.008.502.151;-5.109.763.762;26069;0;NULL;3.922.656.450.000;CO;90190;0,697;0,804;0,588;0,717
5001102;9021;Aquidauana;AQUIDAUANA;MS;Mato Grosso do Sul;-2.047.465.435;-5.579.061.609;48029;0;NULL;1.524.602.030.000;CO;90212;0,688;0,84;0,562;0,69
5001243;9171;Aral Moreira;ARAL MOREIRA;MS;Mato Grosso do Sul;-2.294.788.133;-5.563.076.145;12332;0;NULL;6.088.308.440.000;CO;91715;0,633;0,798;0,507;0,628
5001508;9029;Bandeirantes;BANDEIRANTES;MS;Mato Grosso do Sul;-199.209.203;-5.436.319.389;7266;0;NULL;6.332.267.420.000;CO;90298;0,681;0,848;0,537;0,694
5001904;9037;Bataguassu;BATAGUASSU;MS;Mato Grosso do Sul;-2.171.528.844;-524.254.366;23325;0;NULL;3.360.387.170.000;CO;90379;0,71;0,847;0,606;0,698
5002001;9039;Batayporã;BATAYPORA;MS;Mato Grosso do Sul;-2.229.587.997;-5.327.480.699;11349;0;NULL;3.290.430.960.000;CO;90395;0,684;0,814;0,559;0,702
5002100;9041;Bela Vista;BELA VISTA;MS;Mato Grosso do Sul;-2.211.597.618;-5.653.131.457;24735;0;NULL;1.983.434.890.000;CO;90417;0,698;0,83;0,585;0,699
5002159;9801;Bodoquena;BODOQUENA;MS;Mato Grosso do Sul;-205.548.427;-566.735.673;7838;0;NULL;2.927.893.160.000;CO;98019;0,666;0,776;0,573;0,665
5002209;9043;Bonito;BONITO;MS;Mato Grosso do Sul;-2.112.434.128;-5.649.285.862;22190;0;NULL;3.206.218.180.000;CO;90433;0,67;0,831;0,508;0,714
5002308;9045;Brasilândia;BRASILANDIA;MS;Mato Grosso do Sul;-2.124.711.814;-5.203.629.679;11853;0;NULL;3.557.595.630.000;CO;90450;0,701;0,837;0,57;0,721
5002407;9055;Caarapó;CAARAPO;MS;Mato Grosso do Sul;-2.263.658.222;-548.269.701;30593;0;NULL;4.724.701.630.000;CO;90557;0,692;0,828;0,592;0,676
5002605;9049;Camapuã;CAMAPUA;MS;Mato Grosso do Sul;-195.352.598;-5.404.330.949;13693;0;NULL;4.137.722.320.000;CO;90492;0,703;0,817;0,596;0,715
5002704;9051;Campo Grande;CAMPO GRANDE;MS;Mato Grosso do Sul;-2.045.802.999;-5.461.574.357;906092;1;NULL;5.445.121.310.000;CO;90514;0,784;0,844;0,724;0,79
5002803;9053;Caracol;CARACOL;MS;Mato Grosso do Sul;-2.201.273.829;-5.702.593.876;6182;0;NULL;2.209.992.800.000;CO;90530;0,647;0,826;0,522;0,628
5002902;9057;Cassilândia;CASSILANDIA;MS;Mato Grosso do Sul;-1.910.940.737;-5.173.157.689;22002;0;NULL;4.603.655.900.000;CO;90573;0,727;0,811;0,627;0,756
5002951;9787;Chapadão do Sul;CHAPADAO DO SUL;MS;Mato Grosso do Sul;-1.879.777.312;-5.262.635.571;25865;0;NULL;8.194.470.270.000;CO;91782;0,754;0,85;0,665;0,758
5003108;9061;Corguinho;CORGUINHO;MS;Mato Grosso do Sul;-1.983.121.802;-54.830.006;6054;0;NULL;2.970.113.000.000;CO;90611;0,671;0,83;0,531;0,684
5003157;9997;Coronel Sapucaia;CORONEL SAPUCAIA;MS;Mato Grosso do Sul;-2.327.644.456;-5.554.132.769;15352;0;NULL;5.155.824.960.000;CO;98590;0,589;0,806;0,417;0,607
5003207;9063;Corumbá;CORUMBA;MS;Mato Grosso do Sul;-1.900.637.465;-5.764.898.546;112058;0;NULL;1.498.647.920.000;CO;90638;0,7;0,834;0,586;0,701
5003256;9803;Costa Rica;COSTA RICA;MS;Mato Grosso do Sul;-1.854.354.839;-531.330.469;21142;0;NULL;6.598.516.500.000;CO;98035;0,706;0,811;0,606;0,717
5003306;9065;Coxim;COXIM;MS;Mato Grosso do Sul;-1.850.841.054;-5.475.805.595;33459;0;NULL;2.051.238.200.000;CO;90654;0,703;0,836;0,579;0,719
5003454;9175;Deodápolis;DEODAPOLIS;MS;Mato Grosso do Sul;-2.227.294.914;-5.416.118.324;12984;0;NULL;4.049.635.850.000;CO;91758;0,694;0,81;0,595;0,693
5003488;9793;Dois Irmãos do Buriti;DOIS IRMAOS DO BURITI;MS;Mato Grosso do Sul;-2.069.231.206;-5.528.191.449;11467;0;NULL;2.877.647.160.000;CO;91804;0,639;0,773;0,528;0,64
5003504;9805;Douradina;DOURADINA;MS;Mato Grosso do Sul;-2.204.553.028;-5.460.793.067;5975;0;NULL;3.270.684.270.000;CO;98051;0,699;0,809;0,597;0,706
5003702;9073;Dourados;DOURADOS;MS;Mato Grosso do Sul;-2.222.723.554;-5.481.128.912;225495;0;NULL;4.440.643.060.000;CO;90735;0,747;0,843;0,657;0,753
5003751;9173;Eldorado;ELDORADO;MS;Mato Grosso do Sul;-2.377.405.392;-5.428.002.825;12400;0;NULL;3.295.990.630.000;CO;91731;0,684;0,824;0,577;0,674
5003801;9075;Fátima do Sul;FATIMA DO SUL;MS;Mato Grosso do Sul;-2.237.542.321;-5.451.637.599;19170;0;NULL;3.316.973.330.000;CO;90751;0,714;0,815;0,621;0,719
5003900;1178;Figueirão;FIGUEIRAO;MS;Mato Grosso do Sul;-1.867.544.807;-5.364.257.332;3059;0;NULL;3.927.004.280.000;CO;55069;0,66;0,83;0,511;0,677
5004007;9079;Glória de Dourados;GLORIA DE DOURADOS;MS;Mato Grosso do Sul;-2.241.442.453;-5.423.462.879;9950;0;NULL;3.983.697.820.000;CO;90794;0,721;0,822;0,648;0,705
5004106;9081;Guia Lopes da Laguna;GUIA LOPES DA LAGUNA;MS;Mato Grosso do Sul;-2.145.245.914;-561.081.525;9824;0;NULL;2.624.126.500.000;CO;90816;0,675;0,826;0,549;0,677
5004304;9085;Iguatemi;IGUATEMI;MS;Mato Grosso do Sul;-2.366.190.156;-5.455.860.109;16176;0;NULL;3.523.965.570.000;CO;90859;0,662;0,817;0,53;0,671
5004403;9087;Inocência;INOCENCIA;MS;Mato Grosso do Sul;-1.972.545.797;-5.192.767.902;7588;0;NULL;4.905.197.270.000;CO;90875;0,681;0,846;0,531;0,702
5004502;9089;Itaporã;ITAPORA;MS;Mato Grosso do Sul;-2.208.244.756;-5.479.565.874;25162;0;NULL;3.487.906.300.000;CO;90891;0,654;0,809;0,523;0,66
5004601;9807;Itaquiraí;ITAQUIRAI;MS;Mato Grosso do Sul;-2.349.066.326;-541.881.983;21376;0;NULL;3.384.079.380.000;CO;98078;0,62;0,772;0,479;0,645
5004700;9093;Ivinhema;IVINHEMA;MS;Mato Grosso do Sul;-2.230.160.356;-5.382.697.015;23232;0;NULL;3.838.314.260.000;CO;90930;0,72;0,85;0,615;0,715
5004809;161;Japorã;JAPORA;MS;Mato Grosso do Sul;-2.389.406.695;-5.440.348.474;9243;0;NULL;3.622.035.740.000;CO;55034;0,526;0,791;0,337;0,547
5004908;9097;Jaraguari;JARAGUARI;MS;Mato Grosso do Sul;-2.010.374.039;-5.444.068.395;7265;0;NULL;5.455.873.630.000;CO;90972;0,664;0,827;0,53;0,668
5005004;9099;Jardim;JARDIM;MS;Mato Grosso do Sul;-2.147.960.315;-5.614.584.458;26238;0;NULL;2.650.756.350.000;CO;90999;0,712;0,845;0,595;0,718
5005103;9101;Jateí;JATEI;MS;Mato Grosso do Sul;-2.248.168.703;-5.430.805.438;4021;0;NULL;3.933.100.510.000;CO;91014;0,708;0,857;0,579;0,716
5005152;9923;Juti;JUTI;MS;Mato Grosso do Sul;-2.286.247.183;-5.460.132.283;6787;0;NULL;3.754.520.370.000;CO;91820;0,623;0,77;0,485;0,646
5005202;9103;Ladário;LADARIO;MS;Mato Grosso do Sul;-1.900.177.567;-576.024.002;23689;0;NULL;1.135.468.480.000;CO;91030;0,704;0,822;0,618;0,687
5005251;163;Laguna Carapã;LAGUNA CARAPA;MS;Mato Grosso do Sul;-2.255.058.151;-5.515.010.773;7419;0;NULL;5.016.077.040.000;CO;55026;0,672;0,822;0,545;0,676
5005400;9107;Maracaju;MARACAJU;MS;Mato Grosso do Sul;-2.162.361.038;-5.515.713.957;48022;0;NULL;3.780.986.520.000;CO;91073;0,736;0,873;0,613;0,744
5005608;9111;Miranda;MIRANDA;MS;Mato Grosso do Sul;-202.393.335;-5.639.019.829;28220;0;NULL;1.226.470.340.000;CO;91111;0,632;0,782;0,507;0,638
5005681;9179;Mundo Novo;MUNDO NOVO;MS;Mato Grosso do Sul;-2.393.527.362;-5.428.166.142;18473;0;NULL;3.156.467.320.000;CO;91790;0,686;0,808;0,565;0,707
5005707;9113;Naviraí;NAVIRAI;MS;Mato Grosso do Sul;-2.305.999.948;-5.419.883.617;55689;0;NULL;3.563.784.080.000;CO;91138;0,7;0,803;0,597;0,715
5005806;9115;Nioaque;NIOAQUE;MS;Mato Grosso do Sul;-2.115.815.231;-5.583.388.992;13862;0;NULL;1.950.721.000.000;CO;91154;0,639;0,822;0,483;0,658
5006002;143;Nova Alvorada do Sul;NOVA ALVORADA DO SUL;MS;Mato Grosso do Sul;-2.146.663.425;-543.828.036;22430;0;NULL;4.193.644.650.000;CO;55000;0,694;0,809;0,554;0,746
5006200;9123;Nova Andradina;NOVA ANDRADINA;MS;Mato Grosso do Sul;-2.224.875.931;-5.335.157.381;55224;0;NULL;3.882.887.380.000;CO;91235;0,721;0,85;0,616;0,716
5006259;159;Novo Horizonte do Sul;NOVO HORIZONTE DO SUL;MS;Mato Grosso do Sul;-2.265.495.311;-5.386.088.656;3684;0;NULL;3.479.885.490.000;CO;55042;0,649;0,798;0,523;0,656
5006275;1196;Paraíso das Águas;PARAISO DAS AGUAS;MS;Mato Grosso do Sul;-19.02;-53.01;5654;0;NULL;0.0000000000;CO;55050;NULL;NULL;NULL;NULL
5006309;9125;Paranaíba;PARANAIBA;MS;Mato Grosso do Sul;-1.967.737.173;-5.118.870.771;42276;0;NULL;3.828.423.700.000;CO;91251;0,721;0,823;0,627;0,727
5006358;9739;Paranhos;PARANHOS;MS;Mato Grosso do Sul;-2.389.686.966;-5.543.303.046;14404;0;NULL;4.159.352.200.000;CO;91847;0,588;0,811;0,444;0,566
5006408;9127;Pedro Gomes;PEDRO GOMES;MS;Mato Grosso do Sul;-1.810.185.623;-5.455.244.583;7621;0;NULL;2.762.313.630.000;CO;91278;0,671;0,801;0,562;0,672
5006606;9131;Ponta Porã;PONTA PORA;MS;Mato Grosso do Sul;-2.248.618.708;-5.571.085.018;93937;0;NULL;6.287.707.140.000;CO;91316;0,701;0,812;0,598;0,708
5006903;9137;Porto Murtinho;PORTO MURTINHO;MS;Mato Grosso do Sul;-2.170.732.456;-578.884.823;17298;0;NULL;788.648.150.000;CO;91375;0,666;0,83;0,526;0,677
5007109;9141;Ribas do Rio Pardo;RIBAS DO RIO PARDO;MS;Mato Grosso do Sul;-2.044.367.553;-5.376.167.762;24966;0;NULL;3.830.429.710.000;CO;91413;0,664;0,83;0,519;0,681
5007208;9143;Rio Brilhante;RIO BRILHANTE;MS;Mato Grosso do Sul;-2.180.119.526;-5.454.224.222;38186;0;NULL;3.183.001.060.000;CO;91430;0,715;0,861;0,59;0,72
5007307;9145;Rio Negro;RIO NEGRO;MS;Mato Grosso do Sul;-1.944.742.911;-5.498.750.232;4793;0;NULL;2.536.634.470.000;CO;91456;0,709;0,869;0,585;0,702
5007406;9147;Rio Verde de Mato Grosso;RIO VERDE DE MATO GROSSO;MS;Mato Grosso do Sul;-1.891.658.644;-5.484.225.369;19973;0;NULL;3.353.421.050.000;CO;91472;0,673;0,852;0,521;0,686
5007505;9149;Rochedo;ROCHEDO;MS;Mato Grosso do Sul;-1.996.185.961;-5.489.277.193;5079;0;NULL;2.545.031.950.000;CO;91499;0,651;0,83;0,491;0,676
5007554;9745;Santa Rita do Pardo;SANTA RITA DO PARDO;MS;Mato Grosso do Sul;-2.130.537.694;-5.282.807.143;7900;0;NULL;3.594.524.470.000;CO;91863;0,642;0,8;0,505;0,655
5007695;9809;São Gabriel do Oeste;SAO GABRIEL DO OESTE;MS;Mato Grosso do Sul;-1.939.552.137;-5.456.456.909;27221;0;NULL;6.172.306.030.000;CO;98094;0,729;0,85;0,608;0,751
5007703;9813;Sete Quedas;SETE QUEDAS;MS;Mato Grosso do Sul;-2.398.351.325;-5.505.331.509;10771;0;NULL;4.083.785.560.000;CO;98132;0,614;0,778;0,45;0,66
5007802;9811;Selvíria;SELVIRIA;MS;Mato Grosso do Sul;-2.036.674.259;-5.141.893.691;6542;0;NULL;3.554.349.680.000;CO;98116;0,682;0,825;0,576;0,668
5007901;9157;Sidrolândia;SIDROLANDIA;MS;Mato Grosso do Sul;-2.093.105.446;-5.496.603.014;59245;0;NULL;4.890.335.740.000;CO;91570;0,686;0,829;0,561;0,694
5007935;9757;Sonora;SONORA;MS;Mato Grosso do Sul;-1.758.135.523;-5.475.490.622;19721;0;NULL;4.427.810.560.000;CO;91880;0,681;0,803;0,557;0,706
5007950;9815;Tacuru;TACURU;MS;Mato Grosso do Sul;-2.363.474.202;-5.502.032.052;11674;0;NULL;3.596.521.640.000;CO;98159;0,593;0,782;0,434;0,615
5007976;9817;Taquarussu;TAQUARUSSU;MS;Mato Grosso do Sul;-2.248.998.706;-5.335.191.874;3588;0;NULL;2.713.381.330.000;CO;98175;0,651;0,769;0,545;0,657
5008008;9159;Terenos;TERENOS;MS;Mato Grosso do Sul;-2.044.230.768;-5.486.555.663;22269;0;NULL;4.284.867.780.000;CO;91596;0,658;0,839;0,521;0,651
5008305;9165;Três Lagoas;TRES LAGOAS;MS;Mato Grosso do Sul;-2.078.867.916;-5.171.000.063;123281;0;NULL;3.295.860.110.000;CO;91650;0,744;0,849;0,645;0,752
5008404;9187;Vicentina;VICENTINA;MS;Mato Grosso do Sul;-2.240.178.756;-5.444.212.478;6109;0;NULL;3.419.545.700.000;CO;91901;0,711;0,835;0,626;0,689
5100102;9001;Acorizal;ACORIZAL;MT;Mato Grosso;-1.519.788.998;-5.637.155.257;5334;0;NULL;2.017.809.870.000;CO;90018;0,628;0,816;0,51;0,594
5100201;9191;Água Boa;AGUA BOA;MT;Mato Grosso;-140.490.868;-521.589.153;26204;0;NULL;4.538.757.950.000;CO;91910;0,729;0,829;0,646;0,723
5100250;8987;Alta Floresta;ALTA FLORESTA;MT;Mato Grosso;-9.871.722.597;-5.609.161.044;51959;0;NULL;2.735.354.020.000;CO;89877;0,714;0,817;0,629;0,709
5100300;9005;Alto Araguaia;ALTO ARAGUAIA;MT;Mato Grosso;-1.731.558.994;-5.322.026.033;19385;0;NULL;6.699.529.720.000;CO;90050;0,704;0,802;0,612;0,712
5100359;127;Alto Boa Vista;ALTO BOA VISTA;MT;Mato Grosso;-1.167.674.516;-5.137.932.207;6936;0;NULL;2.482.736.780.000;CO;90042;0,651;0,803;0,561;0,613
5100409;9007;Alto Garças;ALTO GARCAS;MT;Mato Grosso;-1.694.672.218;-5.352.845.412;12151;0;NULL;7.769.120.340.000;CO;90077;0,701;0,835;0,583;0,707
5100508;9009;Alto Paraguai;ALTO PARAGUAI;MT;Mato Grosso;-1.451.471.181;-5.649.444.166;11473;0;NULL;2.380.000.000.000;CO;90093;0,638;0,784;0,541;0,612
5100607;9911;Alto Taquari;ALTO TAQUARI;MT;Mato Grosso;-1.783.474.365;-5.328.199.312;11133;0;NULL;8.742.164.570.000;CO;98612;0,705;0,833;0,571;0,736
5100805;9773;Apiacás;APIACAS;MT;Mato Grosso;-9.565.495.169;-5.739.540.224;10283;0;NULL;2.218.813.740.000;CO;90263;0,675;0,809;0,57;0,666
5101001;9869;Araguaiana;ARAGUAIANA;MT;Mato Grosso;-157.312.435;-5.183.362.165;3109;0;NULL;2.928.545.000.000;CO;98639;0,687;0,817;0,591;0,671
5101209;9023;Araguainha;ARAGUAINHA;MT;Mato Grosso;-1.685.754.554;-5.303.561.988;946;0;NULL;4.534.124.440.000;CO;90239;0,701;0,844;0,627;0,65
5101258;8989;Araputanga;ARAPUTANGA;MT;Mato Grosso;-1.546.814.427;-5.834.836.715;16951;0;NULL;2.134.748.020.000;CO;89893;0,725;0,826;0,655;0,704
5101308;9025;Arenápolis;ARENAPOLIS;MT;Mato Grosso;-1.445.552.167;-5.684.448.924;9502;0;NULL;2.349.874.160.000;CO;90255;0,704;0,793;0,649;0,677
5101407;9027;Aripuanã;ARIPUANA;MT;Mato Grosso;-101.725.237;-5.944.861.638;22714;0;NULL;2.373.114.410.000;CO;90271;0,675;0,816;0,553;0,682
5101605;9031;Barão de Melgaço;BARAO DE MELGACO;MT;Mato Grosso;-1.619.509.945;-5.596.712.113;8164;0;NULL;1.374.801.360.000;CO;90310;0,6;0,82;0,44;0,598
5101704;9033;Barra do Bugres;BARRA DO BUGRES;MT;Mato Grosso;-1.506.625.794;-5.718.640.869;35307;0;NULL;1.805.326.060.000;CO;90336;0,693;0,818;0,595;0,684
5101803;9035;Barra do Garças;BARRA DO GARCAS;MT;Mato Grosso;-1.588.871.145;-5.226.032.976;61135;0;NULL;3.091.562.900.000;CO;90352;0,748;0,817;0,693;0,738
5101852;1078;Bom Jesus do Araguaia;BOM JESUS DO ARAGUAIA;MT;Mato Grosso;-1.217.359.834;-5.150.363.923;6706;0;NULL;2.699.642.470.000;CO;90905;0,661;0,784;0,555;0,665
5101902;9873;Brasnorte;BRASNORTE;MT;Mato Grosso;-1.212.493.814;-5.800.267.363;20140;0;NULL;3.108.831.130.000;CO;90468;0,696;0,85;0,571;0,695
5102504;9047;Cáceres;CACERES;MT;Mato Grosso;-1.607.409.563;-5.767.476.231;94861;0;NULL;1.205.401.780.000;CO;90476;0,708;0,813;0,633;0,691
5102603;9863;Campinápolis;CAMPINAPOLIS;MT;Mato Grosso;-1.453.961.743;-5.279.749.475;16919;0;NULL;5.309.692.300.000;CO;98655;0,538;0,803;0,324;0,597
5102637;9777;Campo Novo do Parecis;CAMPO NOVO DO PARECIS;MT;Mato Grosso;-1.365.473.317;-5.788.854.648;36143;0;NULL;5.657.620.080.000;CO;90484;0,734;0,819;0,649;0,745
5102678;9779;Campo Verde;CAMPO VERDE;MT;Mato Grosso;-1.555.370.427;-5.517.165.541;45740;0;NULL;7.464.588.880.000;CO;90506;0,75;0,834;0,67;0,755
5102686;1032;Campos de Júlio;CAMPOS DE JULIO;MT;Mato Grosso;-1.371.992.305;-5.926.340.852;7070;0;NULL;6.245.115.950.000;CO;90743;0,744;0,825;0,625;0,8
5102694;129;Canabrava do Norte;CANABRAVA DO NORTE;MT;Mato Grosso;-1.104.618.692;-5.183.775.801;4728;0;NULL;2.226.712.290.000;CO;90085;0,667;0,817;0,589;0,616
5102702;9193;Canarana;CANARANA;MT;Mato Grosso;-1.355.922.951;-5.227.345.686;21842;0;NULL;4.165.516.010.000;CO;91936;0,693;0,825;0,549;0,735
5102793;1034;Carlinda;CARLINDA;MT;Mato Grosso;-9.966.665.793;-5.582.161.478;10199;0;NULL;2.889.377.030.000;CO;90760;0,665;0,809;0,553;0,656
5102850;9783;Castanheira;CASTANHEIRA;MT;Mato Grosso;-1.113.410.786;-5.861.340.926;8749;0;NULL;3.209.543.340.000;CO;90549;0,665;0,8;0,547;0,671
5103007;9059;Chapada dos Guimarães;CHAPADA DOS GUIMARAES;MT;Mato Grosso;-1.546.056.968;-5.574.500.452;19453;0;NULL;8.060.855.910.000;CO;90590;0,688;0,833;0,578;0,677
5103056;9789;Cláudia;CLAUDIA;MT;Mato Grosso;-1.150.531.074;-5.487.418.245;12245;0;NULL;3.474.877.500.000;CO;90522;0,699;0,809;0,586;0,719
5103106;9865;Cocalinho;COCALINHO;MT;Mato Grosso;-1.439.036.554;-5.101.124.364;5681;0;NULL;2.512.912.450.000;CO;98671;0,66;0,807;0,528;0,674
5103205;8979;Colíder;COLIDER;MT;Mato Grosso;-1.080.408.978;-5.546.423.054;33649;0;NULL;3.249.918.330.000;CO;89796;0,713;0,819;0,604;0,732
5103254;1080;Colniza;COLNIZA;MT;Mato Grosso;-9.457.903.847;-5.921.894.867;39861;0;NULL;1.340.000.000.000;CO;89788;0,611;0,815;0,443;0,633
5103304;9883;Comodoro;COMODORO;MT;Mato Grosso;-1.366.055.992;-5.979.043.099;21008;0;NULL;6.240.200.200.000;CO;99015;0,689;0,84;0,567;0,687
5103353;131;Confresa;CONFRESA;MT;Mato Grosso;-1.064.073.058;-5.157.103.362;31510;0;NULL;2.352.489.840.000;CO;90280;0,668;0,812;0,556;0,66
5103361;1082;Conquista D'Oeste;CONQUISTA DOESTE;MT;Mato Grosso;-1.453.627.281;-5.954.507.421;4101;0;NULL;2.725.833.540.000;CO;91006;0,718;0,807;0,65;0,707
5103379;89;Cotriguaçu;COTRIGUACU;MT;Mato Grosso;-9.886.253.872;-5.860.689.497;20238;0;NULL;2.454.064.890.000;CO;90425;0,601;0,825;0,423;0,623
5103403;9067;Cuiabá;CUIABA;MT;Mato Grosso;-1.556.998.901;-5.607.325.204;618124;1;NULL;2.429.270.310.000;CO;90670;0,785;0,834;0,726;0,8
5103437;1084;Curvelândia;CURVELANDIA;MT;Mato Grosso;-1.560.930.617;-5.791.711.498;5241;0;NULL;1.790.762.120.000;CO;89800;0,69;0,811;0,615;0,658
5103452;9833;Denise;DENISE;MT;Mato Grosso;-1.473.381.592;-5.705.377.727;9544;0;NULL;2.147.292.110.000;CO;98337;0,683;0,802;0,59;0,672
5103502;9069;Diamantino;DIAMANTINO;MT;Mato Grosso;-1.440.132.296;-5.643.356.608;22178;0;NULL;2.934.339.900.000;CO;90697;0,718;0,831;0,625;0,714
5103601;9071;Dom Aquino;DOM AQUINO;MT;Mato Grosso;-1.580.745.515;-5.491.748.078;8159;0;NULL;3.334.324.560.000;CO;90719;0,69;0,806;0,593;0,687
5103700;1036;Feliz Natal;FELIZ NATAL;MT;Mato Grosso;-1.238.324.703;-5.493.390.407;14522;0;NULL;3.632.118.160.000;CO;90786;0,692;0,819;0,548;0,737
5103809;9881;Figueirópolis D'Oeste;FIGUEIROPOLIS DOESTE;MT;Mato Grosso;-1.544.613.511;-5.873.782.455;3452;0;NULL;2.601.752.760.000;CO;99031;0,679;0,786;0,599;0,665
5103858;1038;Gaúcha do Norte;GAUCHA DO NORTE;MT;Mato Grosso;-1.318.804.319;-5.326.151.867;7782;0;NULL;3.953.044.680.000;CO;90824;0,615;0,847;0,418;0,658
5103908;9077;General Carneiro;GENERAL CARNEIRO;MT;Mato Grosso;-1.570.704.179;-5.275.930.983;5592;0;NULL;3.553.753.140.000;CO;90778;0,67;0,82;0,569;0,645
5103957;135;Glória D'Oeste;GLORIA DOESTE;MT;Mato Grosso;-1.576.796.231;-5.831.448.559;3008;0;NULL;1.888.919.690.000;CO;90204;0,71;0,823;0,636;0,684
5104104;9887;Guarantã do Norte;GUARANTA DO NORTE;MT;Mato Grosso;-9.954.073.234;-5.491.605.731;36130;0;NULL;2.953.047.000.000;CO;99058;0,703;0,826;0,609;0,692
5104203;9083;Guiratinga;GUIRATINGA;MT;Mato Grosso;-1.634.838.927;-5.376.096.403;15245;0;NULL;4.899.548.310.000;CO;90832;0,705;0,813;0,637;0,677
5104500;9877;Indiavaí;INDIAVAI;MT;Mato Grosso;-1.549.751.423;-5.857.399.239;2779;0;NULL;1.808.182.860.000;CO;99074;0,661;0,841;0,533;0,645
5104526;1184;Ipiranga do Norte;IPIRANGA DO NORTE;MT;Mato Grosso;-12.236.842;-5.615.979.314;7920;0;NULL;3.834.683.800.000;CO;91081;0,727;0,807;0,642;0,742
5104542;1186;Itanhangá;ITANHANGA;MT;Mato Grosso;-1.223.476.872;-5.664.934.361;6885;0;NULL;3.512.922.410.000;CO;91103;0,71;0,856;0,597;0,699
5104559;9901;Itaúba;ITAUBA;MT;Mato Grosso;-110.077.119;-5.524.668.933;3704;0;NULL;3.595.073.280.000;CO;98698;0,69;0,809;0,569;0,714
5104609;9091;Itiquira;ITIQUIRA;MT;Mato Grosso;-1.720.682.506;-541.443.009;13552;0;NULL;5.197.082.440.000;CO;90913;0,693;0,812;0,591;0,694
5104807;9095;Jaciara;JACIARA;MT;Mato Grosso;-1.596.483.818;-5.496.418.818;27807;0;NULL;3.474.657.020.000;CO;90956;0,735;0,833;0,655;0,728
5104906;9861;Jangada;JANGADA;MT;Mato Grosso;-1.523.968.723;-5.649.019.456;8451;0;NULL;1.956.797.230.000;CO;90565;0,63;0,805;0,549;0,567
5105002;8991;Jauru;JAURU;MT;Mato Grosso;-1.534.189.638;-588.798.384;8582;0;NULL;3.739.365.320.000;CO;89915;0,673;0,812;0,563;0,668
5105101;9819;Juara;JUARA;MT;Mato Grosso;-1.125.035.998;-5.751.312.322;35121;0;NULL;2.786.608.780.000;CO;98191;0,682;0,836;0,543;0,699
5105150;9831;Juína;JUINA;MT;Mato Grosso;-1.142.201.803;-5.876.221.715;41101;0;NULL;3.586.182.140.000;CO;98310;0,716;0,845;0,593;0,733
5105176;9921;Juruena;JURUENA;MT;Mato Grosso;-1.032.911.278;-5.849.630.917;16335;0;NULL;2.417.250.900.000;CO;90581;0,662;0,797;0,563;0,647
5105200;9189;Juscimeira;JUSCIMEIRA;MT;Mato Grosso;-1.604.468.519;-5.488.876.094;11176;0;NULL;2.380.712.580.000;CO;91898;0,714;0,842;0,637;0,678
5105234;137;Lambari D'Oeste;LAMBARI DOESTE;MT;Mato Grosso;-1.531.550.124;-5.800.582.518;6186;0;NULL;1.925.626.070.000;CO;90301;0,627;0,787;0,467;0,67
5105259;9925;Lucas do Rio Verde;LUCAS DO RIO VERDE;MT;Mato Grosso;-1.307.046.495;-5.592.177.071;67620;0;NULL;3.966.377.490.000;CO;90603;0,768;0,833;0,71;0,766
5105309;9105;Luciara;LUCIARA;MT;Mato Grosso;-112.280.971;-5.066.320.158;2058;0;NULL;1.869.195.940.000;CO;91057;0,676;0,788;0,634;0,617
